genome_id,antibiotic,measurement_sign,measurement,measurement_unit,laboratory_typing_method,testing_standard,pmid
g1307.7525,lincomycin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7525,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7525,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7525,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7525,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7525,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7525,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7525,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7525,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7526,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7526,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7526,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7526,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7526,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7526,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7526,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7526,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7526,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7526,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7526,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7526,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7526,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7526,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7526,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7526,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7527,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7527,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7527,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7527,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7527,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7527,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7527,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7527,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7527,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7527,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7527,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7527,tetracycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7527,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7527,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7527,trimethoprim,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7527,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7528,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7528,cefquinome,,0.008,mg/L,MIC,CLSI,[34493269]
g1307.7528,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7528,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7528,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7528,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7528,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7528,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7528,marbofloxacin,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7528,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7528,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7528,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7528,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7528,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7528,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7528,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7529,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7529,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7529,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7529,doxycycline,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7529,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7529,erythromycin,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7529,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7529,lincomycin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7529,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7529,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7529,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7529,tetracycline,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7529,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7529,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7529,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7529,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7530,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7530,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7530,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7530,doxycycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7530,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7530,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7530,florfenicol,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7530,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7530,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7530,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7530,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7530,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7530,tiamulin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7530,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7530,trimethoprim,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7530,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7531,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7531,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7531,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7531,doxycycline,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7531,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7531,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7531,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7531,lincomycin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7531,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7531,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7531,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7531,tetracycline,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7531,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7531,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7531,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7531,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7532,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7532,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7532,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7532,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7532,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7532,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7532,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7532,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7532,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7532,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7532,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7532,tetracycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7532,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7532,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7532,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7532,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7533,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7533,cefquinome,,0.008,mg/L,MIC,CLSI,[34493269]
g1307.7533,ceftiofur,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7533,doxycycline,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7533,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7533,erythromycin,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7533,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7533,lincomycin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7533,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7533,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7533,spectinomycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7533,tetracycline,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7533,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7533,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7533,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7533,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7534,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7534,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7534,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7534,doxycycline,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7534,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7534,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7534,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7534,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7534,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7534,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7534,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7534,tetracycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7534,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7534,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7534,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7534,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7535,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7535,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7535,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7535,doxycycline,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7535,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7535,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7535,florfenicol,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7535,lincomycin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7535,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7535,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7535,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7535,tetracycline,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7535,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7535,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7535,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7535,tylosin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7536,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7536,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7536,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7536,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7536,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7536,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7536,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7536,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7536,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7536,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7536,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7536,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7536,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7536,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7536,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7536,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7537,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7537,cefquinome,,0.008,mg/L,MIC,CLSI,[34493269]
g1307.7537,ceftiofur,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7537,doxycycline,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7537,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7537,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7537,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7537,lincomycin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7537,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7537,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7537,spectinomycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7537,tetracycline,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7537,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7537,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7537,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7537,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7538,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7538,cefquinome,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7538,ceftiofur,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7538,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7538,enrofloxacin,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7538,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7538,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7538,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7538,marbofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7538,penicillin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7538,spectinomycin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7538,tetracycline,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7538,tiamulin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7538,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7538,trimethoprim,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7538,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7539,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7539,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7539,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7539,doxycycline,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7539,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7539,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7539,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7539,lincomycin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7539,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7539,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7539,spectinomycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7539,tetracycline,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7539,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7539,tilmicosin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7539,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7539,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7540,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7540,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7540,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7540,doxycycline,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7540,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7540,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7540,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7540,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7540,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7540,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7540,spectinomycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7540,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7540,tiamulin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7540,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7540,trimethoprim,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7540,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7541,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7541,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7541,ceftiofur,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7541,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7541,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7541,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7541,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7541,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7541,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7541,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7541,spectinomycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7541,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7541,tiamulin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7541,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7541,trimethoprim,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7541,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7542,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7542,cefquinome,,0.008,mg/L,MIC,CLSI,[34493269]
g1307.7542,ceftiofur,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7542,doxycycline,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7542,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7542,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7542,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7542,lincomycin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7542,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7542,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7542,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7542,tetracycline,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7542,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7542,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7542,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7542,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7543,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7543,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7543,ceftiofur,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7543,doxycycline,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7543,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7543,erythromycin,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7543,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7543,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7543,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7543,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7543,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.7543,tetracycline,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7543,tiamulin,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7543,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7543,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7543,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7544,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7544,cefquinome,,0.008,mg/L,MIC,CLSI,[34493269]
g1307.7544,ceftiofur,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7544,doxycycline,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7544,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7544,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7544,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7544,lincomycin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7544,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7544,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7544,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7544,tetracycline,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7544,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7544,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7544,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7544,tylosin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7545,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7545,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7545,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7545,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7545,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7545,erythromycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7545,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7545,lincomycin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7545,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7545,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7545,spectinomycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7545,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7545,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7545,tilmicosin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7545,trimethoprim,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7545,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7546,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7546,cefquinome,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7546,ceftiofur,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7546,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7546,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7546,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7546,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7546,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7546,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7546,penicillin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7546,spectinomycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7546,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7546,tiamulin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7546,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7546,trimethoprim,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7546,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7547,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7547,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7547,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7547,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7547,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7547,erythromycin,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7547,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7547,lincomycin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7547,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7547,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7547,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7547,tetracycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7547,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7547,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7547,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7547,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7548,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
