genome_id,antibiotic,call
g1307.7776,tylosin,non-susceptible
g1307.7777,tylosin,non-susceptible
g1307.7778,tylosin,non-susceptible
g1307.7779,tylosin,non-susceptible
g1307.7780,tylosin,non-susceptible
g1307.7781,tylosin,non-susceptible
g1307.7782,tylosin,susceptible
g1307.7783,tylosin,non-susceptible
g1307.7784,tylosin,non-susceptible
g1307.7785,tylosin,susceptible
g1307.7786,tylosin,non-susceptible
g1307.7787,tylosin,non-susceptible
g1307.7788,tylosin,susceptible
g1307.7789,tylosin,non-susceptible
g1307.7790,tylosin,non-susceptible
g1307.7791,tylosin,non-susceptible
g1307.7792,tylosin,susceptible
g1307.7793,tylosin,susceptible
g1307.7794,tylosin,susceptible
g1307.7795,tylosin,non-susceptible
g1307.7796,tylosin,non-susceptible
g1307.7797,tylosin,susceptible
g1307.7798,tylosin,non-susceptible
g1307.7799,tylosin,non-susceptible
g1307.7800,tylosin,non-susceptible
g1307.7801,tylosin,susceptible
g1307.7802,tylosin,susceptible
g1307.7803,tylosin,non-susceptible
g1307.7804,tylosin,non-susceptible
g1307.7805,tylosin,non-susceptible
g1307.7806,tylosin,non-susceptible
g1307.7807,tylosin,non-susceptible
g1307.7808,tylosin,non-susceptible
g1307.7809,tylosin,non-susceptible
g1307.7810,tylosin,non-susceptible
g1307.7811,tylosin,non-susceptible
g1307.7812,tylosin,non-susceptible
g1307.7813,tylosin,non-susceptible
g1307.7814,tylosin,non-susceptible
g1307.7815,tylosin,non-susceptible
g1307.7816,tylosin,non-susceptible
g1307.7817,tylosin,non-susceptible
g1307.7818,tylosin,non-susceptible
g1307.7819,tylosin,non-susceptible
g1307.7820,tylosin,non-susceptible
g1307.7821,tylosin,non-susceptible
g1307.7822,tylosin,non-susceptible
g1307.7823,tylosin,non-susceptible
g1307.7824,tylosin,susceptible
g1307.7825,tylosin,susceptible
g1307.7826,tylosin,non-susceptible
g1307.7827,tylosin,non-susceptible
g1307.7828,tylosin,non-susceptible
g1307.7829,tylosin,non-susceptible
g1307.7830,tylosin,non-susceptible
g1307.7831,tylosin,non-susceptible
g1307.7832,tylosin,susceptible
g1307.7833,tylosin,non-susceptible
g1307.7834,tylosin,non-susceptible
g1307.7835,tylosin,non-susceptible
g1307.7836,tylosin,non-susceptible
g1307.7837,tylosin,susceptible
g1307.7838,tylosin,non-susceptible
g1307.7839,tylosin,non-susceptible
g1307.7840,tylosin,non-susceptible
g1307.7841,tylosin,non-susceptible
g1307.7842,tylosin,susceptible
g1307.7843,tylosin,non-susceptible
g1307.7844,tylosin,non-susceptible
g1307.7845,tylosin,susceptible
g1307.7846,tylosin,susceptible
g1307.7847,tylosin,non-susceptible
g1307.7848,tylosin,susceptible
g1307.7849,tylosin,non-susceptible
g1307.7850,tylosin,non-susceptible
g1307.7851,tylosin,non-susceptible
g1307.7852,tylosin,non-susceptible
g1307.7853,tylosin,susceptible
g1307.7854,tylosin,non-susceptible
g1307.7855,tylosin,non-susceptible
g1307.7856,tylosin,susceptible
g1307.7857,tylosin,non-susceptible
g1307.7858,tylosin,susceptible
g1307.7859,tylosin,non-susceptible
g1307.7860,tylosin,non-susceptible
g1307.7861,tylosin,susceptible
g1307.7862,tylosin,susceptible
g1307.7863,tylosin,susceptible
g1307.7864,tylosin,susceptible
g1307.7865,tylosin,susceptible
g1307.7866,tylosin,susceptible
g1307.7867,tylosin,susceptible
g1307.7868,tylosin,susceptible
g1307.7869,tylosin,non-susceptible
g1307.7870,tylosin,susceptible
g1307.7871,tylosin,non-susceptible
g1307.7872,tylosin,non-susceptible
g1307.7873,tylosin,susceptible
g1307.7874,tylosin,susceptible
g1307.7875,tylosin,non-susceptible
g1307.7876,tylosin,susceptible
g1307.7877,tylosin,susceptible
g1307.7878,tylosin,susceptible
g1307.7879,tylosin,susceptible
g1307.7880,tylosin,non-susceptible
g1307.7881,tylosin,susceptible
g1307.7882,tylosin,non-susceptible
g1307.7883,tylosin,susceptible
g1307.7884,tylosin,susceptible
g1307.7885,tylosin,susceptible
g1307.7886,tylosin,non-susceptible
g1307.7887,tylosin,susceptible
g1307.7888,tylosin,susceptible
g1307.7889,tylosin,non-susceptible
g1307.7890,tylosin,susceptible
g1307.7891,tylosin,susceptible
g1307.7892,tylosin,susceptible
g1307.7893,tylosin,susceptible
g1307.7894,tylosin,non-susceptible
g1307.7895,tylosin,susceptible
g1307.7896,tylosin,non-susceptible
g1307.7897,tylosin,susceptible
g1307.7898,tylosin,non-susceptible
g1307.7899,tylosin,non-susceptible
g1307.7900,tylosin,susceptible
g1307.7901,tylosin,susceptible
g1307.7902,tylosin,susceptible
g1307.7903,tylosin,susceptible
g1307.7904,tylosin,non-susceptible
g1307.7905,tylosin,susceptible
g1307.7906,tylosin,susceptible
g1307.7907,tylosin,susceptible
g1307.7908,tylosin,susceptible
g1307.7909,tylosin,susceptible
g1307.7910,tylosin,susceptible
g1307.7911,tylosin,susceptible
g1307.7912,tylosin,susceptible
g1307.7913,tylosin,susceptible
g1307.7914,tylosin,non-susceptible
g1307.7915,tylosin,susceptible
g1307.7916,tylosin,susceptible
g1307.7917,tylosin,non-susceptible
g1307.7918,tylosin,non-susceptible
g1307.7919,tylosin,susceptible
g1307.7920,tylosin,susceptible
g1307.7921,tylosin,susceptible
g1307.7922,tylosin,susceptible
g1307.7923,tylosin,susceptible
g1307.7924,tylosin,susceptible
g1307.7925,tylosin,non-susceptible
g1307.7926,tylosin,non-susceptible
g1307.7927,tylosin,non-susceptible
g1307.7928,tylosin,susceptible
g1307.7929,tylosin,non-susceptible
g1307.7930,tylosin,non-susceptible
g1307.7931,tylosin,non-susceptible
g1307.7932,tylosin,susceptible
g1307.7933,tylosin,non-susceptible
g1307.7934,tylosin,non-susceptible
g1307.7935,tylosin,non-susceptible
g1307.7936,tylosin,susceptible
g1307.7937,tylosin,non-susceptible
g1307.7938,tylosin,non-susceptible
g1307.7939,tylosin,susceptible
g1307.7940,tylosin,non-susceptible
g1307.7941,tylosin,non-susceptible
g1307.7942,tylosin,susceptible
g1307.7943,tylosin,susceptible
g1307.7944,tylosin,non-susceptible
g1307.7945,tylosin,susceptible
g1307.7946,tylosin,susceptible
g1307.7947,tylosin,susceptible
g1307.7948,tylosin,non-susceptible
g1307.7949,tylosin,susceptible
g1307.7950,tylosin,susceptible
g1307.7951,tylosin,non-susceptible
g1307.7952,tylosin,susceptible
g1307.7953,tylosin,susceptible
g1307.7954,tylosin,susceptible
g1307.7955,tylosin,non-susceptible
g1307.7956,tylosin,non-susceptible
g1307.7957,tylosin,susceptible
g1307.7958,tylosin,susceptible
g1307.7959,tylosin,non-susceptible
g1307.7960,tylosin,non-susceptible
g1307.7961,tylosin,susceptible
g1307.7962,tylosin,non-susceptible
g1307.7963,tylosin,non-susceptible
g1307.7964,tylosin,susceptible
g1307.7965,tylosin,susceptible
g1307.7966,tylosin,non-susceptible
g1307.7967,tylosin,non-susceptible
g1307.7968,tylosin,susceptible
g1307.7969,tylosin,non-susceptible
g1307.7970,tylosin,susceptible
g1307.7971,tylosin,susceptible
g1307.7972,tylosin,non-susceptible
g1307.7973,tylosin,susceptible
g1307.7974,tylosin,non-susceptible
g1307.7975,tylosin,non-susceptible
g1307.7976,tylosin,susceptible
g1307.7977,tylosin,susceptible
g1307.7978,tylosin,non-susceptible
g1307.7979,tylosin,susceptible
g1307.7980,tylosin,susceptible
g1307.7981,tylosin,non-susceptible
g1307.7982,tylosin,susceptible
g1307.7983,tylosin,non-susceptible
g1307.7984,tylosin,susceptible
g1307.7985,tylosin,susceptible
g1307.7986,tylosin,non-susceptible
g1307.7987,tylosin,susceptible
g1307.7988,tylosin,non-susceptible
g1307.7989,tylosin,non-susceptible
g1307.7990,tylosin,susceptible
g1307.7991,tylosin,non-susceptible
g1307.7992,tylosin,non-susceptible
g1307.7993,tylosin,non-susceptible
g1307.7994,tylosin,non-susceptible
g1307.7995,tylosin,susceptible
g1307.7996,tylosin,non-susceptible
g1307.7997,tylosin,non-susceptible
g1307.7998,tylosin,susceptible
g1307.7999,tylosin,susceptible
g1307.8000,tylosin,susceptible
g1307.8001,tylosin,non-susceptible
g1307.8002,tylosin,non-susceptible
g1307.8003,tylosin,susceptible
g1307.8004,tylosin,susceptible
g1307.8005,tylosin,non-susceptible
g1307.8006,tylosin,susceptible
g1307.8007,tylosin,non-susceptible
g1307.8008,tylosin,susceptible
g1307.8009,tylosin,susceptible
g1307.8010,tylosin,susceptible
g1307.8011,tylosin,non-susceptible
g1307.8012,tylosin,non-susceptible
g1307.8013,tylosin,non-susceptible
g1307.8014,tylosin,susceptible
g1307.8015,tylosin,susceptible
g1307.8016,tylosin,non-susceptible
g1307.8017,tylosin,non-susceptible
g1307.8018,tylosin,non-susceptible
g1307.8019,tylosin,non-susceptible
g1307.8020,tylosin,non-susceptible
g1307.8021,tylosin,non-susceptible
g1307.8022,tylosin,non-susceptible
g1307.8023,tylosin,non-susceptible
g1307.8024,tylosin,non-susceptible
g1307.8025,tylosin,susceptible
g1307.8026,tylosin,non-susceptible
g1307.8027,tylosin,susceptible
g1307.8028,tylosin,non-susceptible
g1307.8029,tylosin,non-susceptible
g1307.8030,tylosin,non-susceptible
g1307.8031,tylosin,susceptible
g1307.8032,tylosin,non-susceptible
g1307.8033,tylosin,susceptible
g1307.8034,tylosin,non-susceptible
g1307.8035,tylosin,susceptible
g1307.8036,tylosin,non-susceptible
g1307.8037,tylosin,susceptible
g1307.8038,tylosin,susceptible
g1307.8039,tylosin,non-susceptible
g1307.8040,tylosin,susceptible
g1307.8041,tylosin,susceptible
g1307.8042,tylosin,non-susceptible
g1307.8043,tylosin,susceptible
g1307.8044,tylosin,susceptible
g1307.8045,tylosin,susceptible
g1307.8046,tylosin,non-susceptible
g1307.8047,tylosin,non-susceptible
g1307.8048,tylosin,susceptible
g1307.8049,tylosin,susceptible
g1307.8050,tylosin,susceptible
g1307.8051,tylosin,susceptible
g1307.8052,tylosin,non-susceptible
g1307.8053,tylosin,susceptible
g1307.8054,tylosin,non-susceptible
g1307.8055,tylosin,susceptible
g1307.8056,tylosin,susceptible
g1307.8057,tylosin,susceptible
g1307.8058,tylosin,susceptible
g1307.8059,tylosin,susceptible
g1307.8060,tylosin,non-susceptible
g1307.8061,tylosin,susceptible
g1307.8062,tylosin,susceptible
g1307.8063,tylosin,non-susceptible
g1307.8064,tylosin,non-susceptible
g1307.8065,tylosin,non-susceptible
g1307.8066,tylosin,non-susceptible
g1307.8067,tylosin,susceptible
g1307.8068,tylosin,non-susceptible
g1307.8069,tylosin,susceptible
g1307.8070,tylosin,non-susceptible
g1307.8071,tylosin,non-susceptible
g1307.8072,tylosin,non-susceptible
g1307.8073,tylosin,susceptible
g1307.8074,tylosin,non-susceptible
g1307.8075,tylosin,non-susceptible
g1307.8076,tylosin,non-susceptible
g1307.8077,tylosin,susceptible
g1307.8078,tylosin,susceptible
g1307.8079,tylosin,non-susceptible
g1307.8080,tylosin,non-susceptible
g1307.8081,tylosin,susceptible
g1307.8082,tylosin,non-susceptible
g1307.8083,tylosin,non-susceptible
g1307.8084,tylosin,susceptible
g1307.8085,tylosin,susceptible
g1307.8086,tylosin,non-susceptible
g1307.8087,tylosin,non-susceptible
g1307.8088,tylosin,susceptible
g1307.8089,tylosin,susceptible
g1307.8090,tylosin,non-susceptible
g1307.8091,tylosin,susceptible
g1307.8092,tylosin,non-susceptible
g1307.8093,tylosin,non-susceptible
g1307.8094,tylosin,susceptible
g1307.8095,tylosin,susceptible
g1307.8096,tylosin,susceptible
g1307.8097,tylosin,susceptible
g1307.8098,tylosin,susceptible
g1307.8099,tylosin,susceptible
g1307.8100,tylosin,susceptible
g1307.8101,tylosin,susceptible
g1307.8102,tylosin,susceptible
g1307.8103,tylosin,non-susceptible
g1307.8104,tylosin,susceptible
g1307.8105,tylosin,susceptible
g1307.8106,tylosin,non-susceptible
g1307.8107,tylosin,non-susceptible
g1307.8108,tylosin,non-susceptible
g1307.8109,tylosin,susceptible
g1307.8110,tylosin,susceptible
g1307.8111,tylosin,non-susceptible
g1307.8112,tylosin,susceptible
g1307.8113,tylosin,non-susceptible
g1307.8114,tylosin,susceptible
g1307.8115,tylosin,non-susceptible
g1307.8116,tylosin,susceptible
g1307.8117,tylosin,non-susceptible
g1307.8118,tylosin,non-susceptible
g1307.8119,tylosin,non-susceptible
g1307.8120,tylosin,susceptible
g1307.8121,tylosin,susceptible
g1307.8122,tylosin,non-susceptible
g1307.8123,tylosin,susceptible
g1307.8124,tylosin,non-susceptible
g1307.8125,tylosin,non-susceptible
g1307.8126,tylosin,non-susceptible
g1307.8127,tylosin,non-susceptible
g1307.8128,tylosin,non-susceptible
g1307.8129,tylosin,non-susceptible
g1307.8130,tylosin,susceptible
g1307.8131,tylosin,susceptible
g1307.8132,tylosin,susceptible
g1307.8133,tylosin,non-susceptible
g1307.8134,tylosin,non-susceptible
g1307.8135,tylosin,non-susceptible
g1307.8136,tylosin,non-susceptible
g1307.8137,tylosin,susceptible
g1307.8138,tylosin,susceptible
g1307.8139,tylosin,non-susceptible
g1307.8140,tylosin,susceptible
g1307.8141,tylosin,susceptible
g1307.8142,tylosin,susceptible
g1307.8143,tylosin,non-susceptible
g1307.8144,tylosin,non-susceptible
g1307.8145,tylosin,non-susceptible
g1307.8146,tylosin,susceptible
g1307.8147,tylosin,non-susceptible
g1307.8148,tylosin,non-susceptible
g1307.8149,tylosin,non-susceptible
g1307.8150,tylosin,susceptible
g1307.8151,tylosin,susceptible
g1307.8152,tylosin,susceptible
g1307.8153,tylosin,susceptible
g1307.8154,tylosin,non-susceptible
g1307.8155,tylosin,susceptible
g1307.8156,tylosin,susceptible
g1307.8157,tylosin,non-susceptible
g1307.8158,tylosin,susceptible
g1307.8159,tylosin,susceptible
g1307.8160,tylosin,non-susceptible
g1307.8161,tylosin,non-susceptible
g1307.8162,tylosin,susceptible
g1307.8163,tylosin,susceptible
g1307.8164,tylosin,susceptible
g1307.8165,tylosin,non-susceptible
g1307.8166,tylosin,susceptible
g1307.8167,tylosin,non-susceptible
g1307.8168,tylosin,non-susceptible
g1307.8169,tylosin,non-susceptible
g1307.8170,tylosin,susceptible
g1307.8171,tylosin,non-susceptible
g1307.8172,tylosin,susceptible
g1307.8173,tylosin,susceptible
g1307.8174,tylosin,susceptible
g1307.8175,tylosin,non-susceptible
g1307.8176,tylosin,susceptible
g1307.8177,tylosin,non-susceptible
g1307.8178,tylosin,susceptible
g1307.8179,tylosin,susceptible
g1307.7503,tilmicosin,non-susceptible
g1307.7504,tilmicosin,non-susceptible
g1307.7505,tilmicosin,susceptible
g1307.7506,tilmicosin,susceptible
g1307.7507,tilmicosin,susceptible
g1307.7508,tilmicosin,susceptible
g1307.7509,tilmicosin,susceptible
g1307.7510,tilmicosin,non-susceptible
g1307.7511,tilmicosin,susceptible
g1307.7512,tilmicosin,susceptible
g1307.7513,tilmicosin,non-susceptible
g1307.7514,tilmicosin,susceptible
g1307.7515,tilmicosin,non-susceptible
g1307.7516,tilmicosin,non-susceptible
g1307.7517,tilmicosin,susceptible
g1307.7518,tilmicosin,non-susceptible
g1307.7519,tilmicosin,non-susceptible
g1307.7520,tilmicosin,non-susceptible
g1307.7521,tilmicosin,susceptible
g1307.7522,tilmicosin,susceptible
g1307.7523,tilmicosin,non-susceptible
g1307.7524,tilmicosin,susceptible
g1307.7525,tilmicosin,susceptible
g1307.7526,tilmicosin,non-susceptible
g1307.7527,tilmicosin,non-susceptible
g1307.7528,tilmicosin,non-susceptible
g1307.7529,tilmicosin,susceptible
g1307.7530,tilmicosin,non-susceptible
g1307.7531,tilmicosin,susceptible
g1307.7532,tilmicosin,non-susceptible
g1307.7533,tilmicosin,susceptible
g1307.7534,tilmicosin,non-susceptible
g1307.7535,tilmicosin,susceptible
g1307.7536,tilmicosin,non-susceptible
g1307.7537,tilmicosin,susceptible
g1307.7538,tilmicosin,non-susceptible
g1307.7539,tilmicosin,susceptible
g1307.7540,tilmicosin,non-susceptible
g1307.7541,tilmicosin,non-susceptible
g1307.7542,tilmicosin,susceptible
g1307.7543,tilmicosin,susceptible
g1307.7544,tilmicosin,susceptible
g1307.7545,tilmicosin,susceptible
g1307.7546,tilmicosin,non-susceptible
g1307.7547,tilmicosin,susceptible
g1307.7548,tilmicosin,non-susceptible
g1307.7549,tilmicosin,non-susceptible
g1307.7550,tilmicosin,susceptible
g1307.7551,tilmicosin,non-susceptible
g1307.7552,tilmicosin,non-susceptible
g1307.7553,tilmicosin,susceptible
g1307.7554,tilmicosin,susceptible
g1307.7555,tilmicosin,non-susceptible
g1307.7556,tilmicosin,non-susceptible
g1307.7557,tilmicosin,susceptible
g1307.7558,tilmicosin,susceptible
g1307.7559,tilmicosin,non-susceptible
g1307.7560,tilmicosin,non-susceptible
g1307.7561,tilmicosin,non-susceptible
g1307.7562,tilmicosin,non-susceptible
g1307.7563,tilmicosin,non-susceptible
g1307.7564,tilmicosin,non-susceptible
g1307.7565,tilmicosin,susceptible
g1307.7566,tilmicosin,susceptible
g1307.7567,tilmicosin,susceptible
g1307.7568,tilmicosin,susceptible
g1307.7569,tilmicosin,non-susceptible
g1307.7570,tilmicosin,non-susceptible
g1307.7571,tilmicosin,susceptible
g1307.7572,tilmicosin,susceptible
g1307.7573,tilmicosin,susceptible
g1307.7574,tilmicosin,susceptible
g1307.7575,tilmicosin,non-susceptible
g1307.7576,tilmicosin,susceptible
g1307.7577,tilmicosin,susceptible
g1307.7578,tilmicosin,susceptible
g1307.7579,tilmicosin,non-susceptible
g1307.7580,tilmicosin,susceptible
g1307.7581,tilmicosin,non-susceptible
g1307.7582,tilmicosin,susceptible
g1307.7583,tilmicosin,susceptible
g1307.7584,tilmicosin,susceptible
g1307.7585,tilmicosin,susceptible
g1307.7586,tilmicosin,susceptible
g1307.7587,tilmicosin,susceptible
g1307.7588,tilmicosin,susceptible
g1307.7589,tilmicosin,susceptible
g1307.7590,tilmicosin,susceptible
g1307.7591,tilmicosin,susceptible
g1307.7592,tilmicosin,susceptible
g1307.7593,tilmicosin,susceptible
g1307.7594,tilmicosin,non-susceptible
g1307.7595,tilmicosin,susceptible
g1307.7596,tilmicosin,susceptible
g1307.7597,tilmicosin,non-susceptible
g1307.7598,tilmicosin,non-susceptible
g1307.7599,tilmicosin,susceptible
g1307.7600,tilmicosin,susceptible
g1307.7601,tilmicosin,non-susceptible
g1307.7602,tilmicosin,non-susceptible
g1307.7603,tilmicosin,non-susceptible
g1307.7604,tilmicosin,non-susceptible
g1307.7605,tilmicosin,non-susceptible
g1307.7606,tilmicosin,susceptible
g1307.7607,tilmicosin,susceptible
g1307.7608,tilmicosin,susceptible
g1307.7609,tilmicosin,non-susceptible
g1307.7610,tilmicosin,non-susceptible
g1307.7611,tilmicosin,susceptible
g1307.7612,tilmicosin,non-susceptible
g1307.7613,tilmicosin,susceptible
g1307.7614,tilmicosin,susceptible
g1307.7615,tilmicosin,non-susceptible
g1307.7616,tilmicosin,non-susceptible
g1307.7617,tilmicosin,susceptible
g1307.7618,tilmicosin,non-susceptible
g1307.7619,tilmicosin,non-susceptible
g1307.7620,tilmicosin,susceptible
g1307.7621,tilmicosin,susceptible
g1307.7622,tilmicosin,susceptible
g1307.7623,tilmicosin,non-susceptible
g1307.7624,tilmicosin,susceptible
g1307.7625,tilmicosin,susceptible
g1307.7626,tilmicosin,non-susceptible
g1307.7627,tilmicosin,susceptible
g1307.7628,tilmicosin,non-susceptible
